id,categoria,codigo,nombre,minimo,alicuota_num
753,40,513950,"Venta al por mayor de papeles para pared, revestimiento para pisos de goma, plástico y textiles, y artículos similares para la decoración",577.00,7.00
494,24,512230,Venta al por mayor de pescados y productos marinos,471.00,7.00
72,43,513141,Venta al por mayor de pieles y cueros,783.00,8.40
793,25,514340,"Venta al por mayor de pinturas, barnices, lacas y esmaltes",577.00,7.00
104,40,513999.6,Venta al por mayor de Pirotecnia,934.00,8.40
406,43,513129,Venta al por mayor de prendas de vestir (excepto de cuero y calzado),577.00,7.00
883,43,513121,Venta al por mayor de prendas de vestir de cuero (excepto calzado),783.00,8.40
535,17,513310.1,Venta al por mayor de productos farmacéuticos y veterinarios,783.00,7.00
449,24,512211,Venta al por mayor de productos lácteos (excepto quesos),373.00,7.00
444,40,513999.5,Venta al por mayor de productos n.c.p.,577.00,7.00
765,27,503100.2,"Venta al por mayor de repuestos y accesorios para vehículos automotores, incluido equipos de G.N.C.",577.00,7.00
743,17,515160,Venta al por mayor de sustancias químicas industriales y materias primas para la elaboración de plásticos,373.00,4.00
875,63,512400,Venta al por mayor de tabacos y cigarrillos,1139.00,26.30
63,40,513999.2,Venta al por mayor de tarjetas magnéticas de telefonía,577.00,7.00
698,40,513999.1,Venta al por mayor de tarjetas magnéticas de transporte,577.00,7.00
421,43,513112,Venta al por mayor de tejidos,577.00,7.00
503,72,513211.1,Venta al por mayor de textos nuevos,373.00,7.00
709,72,513211.2,Venta al por mayor de textos usados,373.00,7.00
270,25,514350,Venta al por mayor de vidrios planos y templados,577.00,7.00
569,63,512311,Venta al por mayor de vinos sin fraccionamiento,373.00,7.00
588,34,511919.1,Venta al por mayor en comisión o consignación de alimentos y bebidas no alcohólicas,577.00,19.00
885,34,511919.2,Venta al por mayor en comisión o consignación de bebidas alcohólicas,577.00,19.00
73,34,511940.1,"Venta al por mayor en comisión o consignación de energía eléctrica, gas y combustibles",934.00,17.40
245,34,511990.5,"Venta al por mayor en comisión o consignación de frutas, hortalizas y verduras en el Mercado de Abasto",1005.00,17.40
186,34,511930,Venta al por mayor en comisión o consignación de madera y materiales para la construcción,577.00,17.40
726,34,511960.2,"Venta al por mayor en comisión o consignación de maquinaria, equipo profesional industrial y comercial, embarcaciones y aeronaves",577.00,17.40
220,34,511960.1,"Venta al por mayor en comisión o consignación de máquinas, equipos y aparatos de uso doméstico, incluidos los electrónicos",373.00,17.40
781,34,511990.4,Venta al por mayor en comisión o consignación de mercaderías n.c.p.,373.00,19.00
457,34,511950,"Venta al por mayor en comisión o consignación de minerales, metales y productos químicos industriales",373.00,17.40
833,34,511970,"Venta al por mayor en comisión o consignación de papel, cartón, libros, revistas, diarios, materiales de embalaje y artículos de librería",577.00,17.40
145,34,511990.1,Venta al por mayor en comisión o consignación de productos medicinales,373.00,20.80
791,34,511920,Venta al por mayor en comisión o consignación de productos textiles,577.00,17.40
786,34,511919.3,Venta al por mayor en comisión o consignación de tabaco,577.00,19.00
31,25,514330,Venta al por mayor en ferreterías,577.00,7.00
411,34,511122,"Venta al por mayor o consignación de lanas, cueros y frutos del país",577.00,17.40
299,56,523610,"Venta al por menor de aberturas (puertas, ventanas, armazones)",373.00,7.00
355,27,523999.9,Venta al por menor de alarmas y otros artículos de seguridad,471.00,7.00
812,30,522120.2,Venta al por menor de alimentos y suplementos dietarios.,297.00,7.00
189,27,524910,"Venta al por menor de antigüedades, objetos de arte, cuadros, marcos, filatelia y numismática",471.00,10.50
42,27,523710.1,"Venta al por menor de aparatos fotográficos, artículos de fotografía",471.00,8.40
945,27,523560.3,"Venta al por menor de aparatos para videojuegos; cassettes, DVD; reproductores; videograbadoras y similares",471.00,7.00
534,27,523530,Venta al por menor de aparatos y artefactos eléctricos para la iluminación,471.00,7.00
907,27,523942,Venta al por menor de armas y artículos de cuchillería. Armería. Cuchillería. Venta al por menor de artículos de caza y pesca,471.00,8.40
475,27,523540,Venta al por menor de artículos de bazar y menaje,471.00,7.00
654,27,524000,Venta al por menor de artículos de camping,471.00,7.00
772,27,523510,Venta al por menor de artículos de caña y mimbre. Venta de muebles. Mueblería,471.00,7.00
344,27,523930.2,Venta al por menor de artículos de cotillón,471.00,7.00
384,56,523630,Venta al por menor de artículos de ferretería. Ferretería,373.00,7.00
377,1,523310,Venta al por menor de artículos de lencería,373.00,7.00
412,27,523830,"Venta al por menor de artículos de librería, papelería y para oficina",471.00,7.00
241,27,523620,Venta al por menor de artículos de madera n.c.p.,471.00,7.00
439,1,523210.2,Venta al por menor de artículos de mercería,373.00,7.00
62,27,523710.2,Venta al por menor de artículos de óptica y ortopedia,471.00,7.00
132,27,523120,Venta al por menor de artículos de perfumería y cosmética,471.00,7.90
55,27,523999.6,Venta al por menor de artículos de plástico,471.00,7.00
207,56,523670,Venta al por menor de artículos de revestimiento y decoración,373.00,7.00
159,27,523999.13,Venta al por menor de artículos de santería,471.00,7.00
905,27,523952,Venta al por menor de artículos de telefonía - celulares y sus accesorios,471.00,7.00
264,27,523550,Venta al por menor de artículos del hogar,471.00,7.40
342,27,523999.11,"Venta al por menor de artículos electrónicos, sus repuestos y accesorios (excepto del hogar)",471.00,7.00
582,27,525900,Venta al por menor de artículos n.c.p.,471.00,7.40
92,27,523999.7,Venta al por menor de artículos para publicidad,471.00,7.00
752,27,523999.3,Venta al por menor de artículos para regalos. Regalería,471.00,7.00
878,27,523999.4,Venta al por menor de artículos regionales,471.00,7.00
565,27,525900.2,Venta al por menor de artículos varios. Polirubros,577.00,7.40
60,27,523920,"Venta al por menor de artículos, productos y insumos de limpieza",471.00,7.00
820,30,522500.1,"Venta al por menor de bebidas no alcohólicas, gaseosas y jugos",373.00,7.00
274,27,523999.5,"Venta al por menor de bicicletas y rodados infantiles, sus repuestos y accesorios",471.00,7.00
308,27,523999.14,Venta al por menor de bolsas y/o productos de polietileno,471.00,7.00
929,30,522420,"Venta al por menor de bombones y golosinas. Caramelería, galletitería",373.00,8.40
450,30,522999.4,"Venta al por menor de café, te, yerba mate y especias",373.00,7.00
114,1,523420,Venta al por menor de calzado. Zapaterías y zapatillerías,373.00,7.00
314,27,503210,Venta al por menor de cámaras y cubiertas.,471.00,7.00
575,30,522210.2,Venta al por menor de carne envasada y congelada,373.00,7.00
443,1,523490,Venta al por menor de carteras y demás artículos de marroquinería,373.00,7.00
738,27,523520,"Venta al por menor de colchones, almohadas y accesorios",471.00,7.00
33,27,523820,Venta al por menor de diarios y revistas,471.00,7.00
291,27,523560.2,"Venta al por menor de discos, cassettes, DVD, DVC, videos juegos y similares. Disquerías",471.00,7.00
706,27,523993,"Venta al por menor de equipo profesional, científico e instrumentos de medida y de control",471.00,7.00
891,27,523911,Venta al por menor de flores y plantas naturales y artificiales,471.00,7.00
667,27,523913,Venta al por menor de forrajes,471.00,7.00
451,27,523110.2,Venta al por menor de herboristería,471.00,7.00
490,27,523999.1,Venta al por menor de herrajes en general,471.00,7.00
357,1,523941,Venta al por menor de indumentaria deportiva y sus accesorios,373.00,7.00
814,27,523560.1,Venta al por menor de instrumentos musicales,471.00,7.00
163,27,523999.10,Venta al por menor de insumos médicos,471.00,7.00
75,27,523720.1,"Venta al por menor de joyas, relojes y artículos conexos",934.00,15.80
898,27,523930.1,Venta al por menor de juguetes. Jugueterías,471.00,7.00
683,1,523210.1,"Venta al por menor de lanas, hilos y artículos afines",373.00,7.00
306,27,523999.12,Venta al por menor de lanchas y embarcaciones deportivas,471.00,7.00
229,30,522111,Venta al por menor de leche y productos lácteos,373.00,7.00
678,30,522300,"Venta al por menor de legumbres, frutas, cereales secos y en conservas",373.00,7.00
243,27,505000,Venta al por menor de lubricantes líquidos y sólidos,471.00,7.00
232,27,523950,"Venta al por menor de máquinas de oficina, computadoras, cálculo, sus componentes y repuestos",471.00,7.40
818,27,523992.2,"Venta al por menor de máquinas n.c.p. y motores, incluidos sus repuestos",471.00,7.40
360,30,522999.2,Venta al por menor de masas y demás productos de pastelerías. Confiterías,373.00,7.00
127,56,523690.2,Venta al por menor de materiales de construcción,373.00,7.00
737,27,523992.1,"Venta al por menor de motores, maquinarias, equipos y aparatos industriales (incluidos los eléctricos)",471.00,7.00
664,27,523330.1,Venta al por menor de pañales,471.00,7.00
628,30,522410,Venta al por menor de panificadoras y panaderías,373.00,7.00
86,27,523831,Venta al por menor de papel y productos de papel y cartón,471.00,7.00
351,30,522999.3,Venta al por menor de pastas frescas,373.00,7.00
1,1,523380,Venta al por menor de pieles naturales y sintéticas. Peletería,471.00,8.40
284,56,523640,"Venta al por menor de pinturas, barnices, lacas, esmaltes y artículos de pinturería",373.00,7.00
70,27,523914,Venta al por menor de plaguicidas,471.00,7.00
894,1,523391,Venta al por menor de prendas de vestir de cuero y sucedáneos,471.00,8.40
908,1,523399.2,"Venta al por menor de prendas de vestir, excepto las de cuero",373.00,7.00
327,27,523991,Venta al por menor de productos de caucho n.c.p.,471.00,7.00
440,30,522999.1,Venta al por menor de productos de repostería,373.00,7.00
171,30,522120.1,Venta al por menor de productos dietéticos.,297.00,7.00
66,30,522430,"Venta al por menor de productos varios realizada en puestos, debidamente autorizados n.c.p.",72.00,7.00
337,1,523399.1,Venta al por menor de productos y artículos confeccionados con materiales textiles n.c.p.,373.00,7.00
312,30,522112.1,Venta al por menor de quesos,373.00,7.00
362,27,503100.1,"Venta al por menor de repuestos y accesorios para vehículos automotores, incluido equipos de G.N.C.",577.00,7.00
438,1,523330,Venta al por menor de ropa y accesorios para bebés y niños,373.00,7.00
711,56,523690.1,Venta al por menor de sanitarios,373.00,7.00
52,27,523912,"Venta al por menor de semillas, abonos, fertilizantes y otros productos de vivero",471.00,7.00
888,27,525040,Venta al por menor de sustancias químicas industriales,471.00,7.00
700,53,522991,Venta al por menor de tabacos y cigarrillos,577.00,19.80
919,1,523290,Venta al por menor de tapices y alfombras,373.00,7.00
741,27,523999.8,Venta al por menor de tarjetas magnéticas de transporte de pasajeros y de telefonía,471.00,7.00
478,1,523210.3,Venta al por menor de tejidos de punto,373.00,7.00
858,1,523360,Venta al por menor de telas. Tiendas,373.00,7.00
715,27,523810,Venta al por menor de textos nuevos,471.00,7.00
866,27,524200,Venta al por menor de textos usados,471.00,8.40
729,56,523660,"Venta al por menor de vidrios, cristales, espejos, mamparas y cerramientos (incluye su colocación). Vidrierías",373.00,7.00
200,30,522500.2,Venta al por menor de vinos y otras bebidas alcohólicas y bebidas energizantes. V|inotecas. Vinerías,373.00,7.00
932,27,523110.1,Venta al por menor en farmacias de productos medicinales,471.00,7.00
947,27,525903,Venta al por menor por contrato de concesión n.c.p.,4792.00,43.00
863,27,523560.4,"Venta al por menor y colocación de equipos de audio; de radiollamado, alarmas; cierre centralizado; levanta cristales para automotores",471.00,7.00
672,27,525900.3,Venta ambulante de productos no alimenticios,471.00,7.00
46,34,511990.2,"Venta de antigüedades, por comisiones o consignaciones",373.00,17.40
853,27,523720,"Venta de artículos de fantasías, bijouterie, platería, alhajas y orfebrería",471.00,10.50
177,34,511990.3,Venta de automotores nuevos por comisiones o consignaciones. Incluye planes de ahorro,934.00,19.00
403,34,511990.6,Venta de automotores usados por comisiones o consignaciones. Incluye planes de ahorro,934.00,19.00
921,30,522999.5,"Venta de choripán, hamburguesas y panchos",373.00,7.00
561,34,511940.2,Venta de combustibles al por menor (por comisiones),934.00,17.40
774,27,523961,Venta de GNC,934.00,7.00
507,30,522120.4,Venta de helados envasados,471.00,7.00
512,57,701090.1,Venta de inmuebles Propios,564.00,9.90
231,27,525902,Venta de materiales de rezago y chatarra,471.00,9.30
365,43,513123,Venta de pañales por mayor,577.00,7.00
158,53,523000,Venta de viaje/s por recarga de tarjeta/s de colectivo al por menor. Por la comisión,373.00,7.00
769,60,501210.5,Venta por  enor de automotores nuevos por contrato de concesión,4792.00,43.00
83,41,930410,"Venta por cuenta y orden de terceros que se  ejerza percibiendo comisiones, bonificaciones, porcentajes y/u otras retribuciones análogas – Excepto concesión de vehículos.",154.00,30.00
401,24,512111,Venta por mayor de cereales,373.00,7.00
689,17,513310.2,Venta por mayor de productos farmacéuticos y veterinarios (medicamentos),1029.00,7.60
696,24,512292,Venta por mayor de productos para animales incluidos medicamentos y mascotas,373.00,7.00
473,24,512112,Venta por mayor de semillas,373.00,7.00
173,60,501210.3,Venta por menor de  motocicletas nuevas y usadas en consignación,934.00,21.00
649,60,501210.4,Venta por menor de automotores  nuevos y  usadas en consignación,934.00,21.00
553,27,523950.1,Venta por menor de Insumos de computación,471.00,7.00
170,27,523971,Venta por menor de medicamentos para animales y mascotas,471.00,7.00
499,27,523970,Venta por menor de productos para animales excluidos medicamentos y mascotas,471.00,7.00
637,24,512221,Venta y abastecimiento de carne y derivados,373.00,7.00
249,24,512299.4,Venta y distribución al por mayor de otros productos y subproductos ganaderos y agrícolas,373.00,7.00
505,34,511111,Venta y distribución por mayor en comisión o consignación de cereales,577.00,17.40
195,34,511119,Venta y distribución por mayor en comisión o consignación de productos y subproductos ganaderos y agrícolas n.c.p.,577.00,17.40
142,24,512299.3,"Venta, distribución y fraccionamiento al por mayor de productos dietéticos.",373.00,7.00
121,30,522191,Verdulería y Frutería,373.00,7.00
50,37,020130,Viveros,315.00,7.00
