Nº Código,Alíc.,Mínimo,Actividad ID,Descripción,Rama ID,Rama,Categoria ID,Categoria
505000.1,7.40,575.00,1369,Lubricentros,18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502920,7.00,455.00,1365,Mantenimiento y reparación de frenos de automotores,18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502220,7.00,455.00,1358,"Reparación de automotores y motocicletas (amortiguadores, alineación de dirección, balanceo de ruedas, llantas)",18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502990,7.60,455.00,1367,"Reparación de automotores y motocicletas (motores y mecánica integral; incluidos carburador, radiador,  y Servicio de Auxilio y Remolque de automotores). Incluye instalación de equipos de G.N.C.",18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
504020,7.00,455.00,1368,Reparación de bicicletas y rodados infantiles,18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502500,7.00,455.00,1362,"Reparaciones eléctricas de automotores (incluyendo tableros, instrumental y reparación o recarga de baterías)",18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502921,7.00,455.00,1366,Servicio de cerrajería,18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502400.2,7.00,575.00,1361,Servicio de tapicería (excluido p/automotores),18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502600,7.00,455.00,1363,Taller de chapa y pintura de automotores,18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502210,7.00,455.00,1357,Taller de gomería. Incluye las que poseen anexos de recapados,18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
502400.1,7.00,455.00,1360,Tapizado y retapizado de automotores,18,REPARACIONES Y MANTENIMIENTO,119,Mantenimiento y reparación de automotores y motocicletas
526200,7.00,575.00,1371,Reparación de aparatos eléctricos de uso doméstico y personal,18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526100,7.00,385.00,1370,Reparación de calzado y otros artículos de cuero,18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526909.2,7.00,575.00,1375,Reparación de muebles de madera (carpintería de madera),18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526909.1,7.00,575.00,1374,Reparación de muebles metálicos (carpintería),18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526901,7.00,575.00,1373,Reparación de relojes y joyas,18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526909.4,7.00,575.00,1377,Reparaciones de armas de fuego,18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526909.3,7.00,575.00,1376,Reparaciones y afinaciones de instrumentos musicales,18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526201,7.00,575.00,1372,Reparación y mantenimiento de ascensores,18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
526909.5,7.00,575.00,1378,Servicio de reparación n.c.p.,18,REPARACIONES Y MANTENIMIENTO,120,Reparación de artículos personales y del hogar y/u otros
662040,13.70,650.00,1690,Agente de seguros y servicios relacionados con seguros n.c.p.,24,SEGUROS,144,Seguros
662030,15.80,755.00,1689,Aseguradora de riesgo de trabajo (A.R.T.),24,SEGUROS,144,Seguros
662020,15.80,635.00,1688,"Seguros (Cooperativa, Mutual y compañía privada). Reaseguros. El mínimo expresado es por persona que desarrolle actividad inherente al giro del establecimiento.",24,SEGUROS,144,Seguros
552114.13,22.00,5090.00,1746,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría, y restaurantes con una superficie habilitada de mas de 300 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. Illia, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingo, Venezuela, Richardson, Av. Vélez Sarsfield, Av. Pueyrredón, Av. Marcelo T. De Alvear, Bv San Juan, ambas aceras y ochavas.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552114.11,22.00,2705.00,1744,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría, y restaurantes con una superficie habilitada desde 101 m2 hasta 200 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. Illia, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingo, Venezuela, Richardson, Av. Vélez Sarsfield, Av. Pueyrredón, Av. Marcelo T. De Alvear, Bv San Juan, ambas aceras y ochavas.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552114.12,22.00,4060.00,1745,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría, y restaurantes con una superficie habilitada desde 201 m2 hasta 300 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. Illia, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingo, Venezuela, Richardson, Av. Vélez Sarsfield, Av. Pueyrredón, Av. Marcelo T. De Alvear, Bv San Juan, ambas aceras y ochavas.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552114.10,22.00,1585.00,1743,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría, y restaurantes con una superficie habilitada hasta 100 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. Illia, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingo, Venezuela, Richardson, Av. Vélez Sarsfield, Av. Pueyrredón, Av. Marcelo T. De Alvear, Bv San Juan, ambas aceras y ochavas.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552114.9,15.80,1515.00,1742,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes. Ubicados dentro de shoppings, grandes centros comerciales y patios de comida.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552115.2,22.00,3395.00,1748,"Bar con música, sin espectáculo público, instalado dentro del perímetro y tramos establecidos por el Art. 157° de la presente.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552115.1,22.00,2260.00,1747,"Bar con música, sin espectáculo público, instalado fuera del perímetro y tramos establecidos por el Art. 157° de la presente.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552271,7.00,575.00,1751,Heladeras en la vía pública,29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552120,7.00,575.00,1749,Heladería,29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552114.8,15.80,2440.00,1741,"- Perímetro comprendido por las calles Av. Marcelo T. De Alvear, Av. Figueroa Alcorta; Humberto Primero, Sarmiento, Av. Maipú, Chacabuco, Corrientes y Av. Duarte Quirós, ambas aceras y ochavas, y los ubicados en Calles Chacabuco,  Ituzaingó, Buenos Aires e Independencia, entre las calles Bv. Arturo Illia y Corrientes, en ambas aceras; en Calles Independencia, Obispo Trejo, Av. Vélez Sarsfield y Marcelo T de Alvear, entre las calles Bv. San Juan y Av. Duarte Quirós, en ambas aceras.
- Perímetro comprendido por las calles: Rodríguez Peña; Isabel La Católica, Jujuy, Jerónimo Cortez, Fragueiro, Jerónimo Luis de Cabrera,  Lavalleja, Faustino Allende, ambas aceras y ochavas.
- Perímetro comprendido por las calles: Catamarca, Viamonte, 25 De Mayo y Ovidio Lagos, ambas aceras y ochavas.
- Sobre Avenida Rafael Nuñez entre el Nº 3700 hasta el Nº 5000, ambas aceras y ochavas.
- Sobre Av. Del Dante, ambas aceras y ochavas.
- Sobre Av. Concepción Arenales, ambas aceras y ochavas.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552210,10.50,575.00,1750,"Provisión de comidas preparadas, racionamiento de alimentos en cocido (incluye el servicio de catering, el suministro de confituras y comidas para banquetes, bodas, fiestas y otras celebraciones).",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
701010.1,8.40,575.00,1758,Salón de Fiestas (expendio de confituras y comidas para consumo en el lugar),29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
701010.2,7.00,575.00,1759,Salón de Fiestas Infantiles con expendio de confituras y comidas,29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552290.3,8.40,575.00,1754,"Sandwichería, elaboración y ventas por menor, sin servicios de mesas",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552290.1,7.00,385.00,1752,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de hasta 50 m2",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552290.4,8.40,1585.00,1755,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de hasta 50 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. San Juan, Bv. Illía, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingó, Venezuela, Richardson, Av. Vélez Sársfield, Av. Pueyrredón, Marcelo T. De Alvear.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552290.2,7.00,575.00,1753,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de más de 50 m2",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552290.5,8.40,2260.00,1756,"Servicios de elaboración propia o por terceros y venta para llevar y entrega a domicilio de alimentos perecederos calientes, fríos o congelados, sin sucursales, con superficie habilitada de más de 50 m2. Ubicados dentro del perímetro comprendido por las calles: Bv. San Juan, Bv. Illía, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingó, Venezuela, Richardson, Av. Vélez Sársfield, Av. Pueyrredón, Marcelo T. De Alvear.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552290.6,7.00,385.00,1757,"Servicios de elaboración propia y venta de milanesas, sin sucursales, con superficie habilitada de hasta 50 m2.",29,SERVICIOS,154,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2. Ubicados dentro de los siguientes perímetros:"
552114.6,15.80,1640.00,1739,"- Perímetro comprendido por las calles Av. Marcelo T. De Alvear, Av. Figueroa Alcorta; Humberto Primero, Sarmiento, Av. Maipú, Chacabuco, Corrientes y Av. Duarte Quirós, ambas aceras y ochavas, y los ubicados en Calles Chacabuco,  Ituzaingó, Buenos Aires e Independencia, entre las calles Bv. Arturo Illia y Corrientes, en ambas aceras; en Calles Independencia, Obispo Trejo, Av. Vélez Sarsfield y Marcelo T de Alvear, entre las calles Bv. San Juan y Av. Duarte Quirós, en ambas aceras.
- Perímetro comprendido por las calles: Rodríguez Peña; Isabel La Católica, Jujuy, Jerónimo Cortez, Fragueiro, Jerónimo Luis de Cabrera,  Lavalleja, Faustino Allende, ambas aceras y ochavas.
- Perímetro comprendido por las calles: Catamarca, Viamonte, 25 De Mayo y Ovidio Lagos, ambas aceras y ochavas.
- Sobre Avenida Rafael Nuñez entre el Nº 3700 hasta el Nº 5000, ambas aceras y ochavas.
- Sobre Av. Del Dante, ambas aceras y ochavas.
- Sobre Av. Concepción Arenales, ambas aceras y ochavas.",29,SERVICIOS,152,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada desde 101 m2 a 200 m2. Ubicados dentro de los siguientes perímetros:"
552114.7,15.80,2055.00,1740,"- Perímetro comprendido por las calles Av. Marcelo T. De Alvear, Av. Figueroa Alcorta; Humberto Primero, Sarmiento, Av. Maipú, Chacabuco, Corrientes y Av. Duarte Quirós, ambas aceras y ochavas, y los ubicados en Calles Chacabuco,  Ituzaingó, Buenos Aires e Independencia, entre las calles Bv. Arturo Illia y Corrientes, en ambas aceras; en Calles Independencia, Obispo Trejo, Av. Vélez Sarsfield y Marcelo T de Alvear, entre las calles Bv. San Juan y Av. Duarte Quirós, en ambas aceras.
- Perímetro comprendido por las calles: Rodríguez Peña; Isabel La Católica, Jujuy, Jerónimo Cortez, Fragueiro, Jerónimo Luis de Cabrera, Lavalleja, Faustino Allende, ambas aceras y ochavas.
- Perímetro comprendido por las calles: Catamarca, Viamonte, 25 De Mayo y Ovidio Lagos, ambas aceras y ochavas.
- Sobre Avenida Rafael Nuñez entre el Nº 3700 hasta el Nº 5000, ambas aceras y ochavas.
- Sobre Av. Del Dante, ambas aceras y ochavas.
- Sobre Av. Concepción Arenales, ambas aceras y ochavas.",29,SERVICIOS,153,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada desde 201 m2 a 300 m2. Ubicados dentro de los siguientes perímetros:"
552114.5,15.80,1230.00,1738,"- Perímetro comprendido por las calles Av. Marcelo T. de Alvear, Av. Figueroa Alcorta; Humberto Primero, Sarmiento, Av. Maipú, Chacabuco, Corrientes y Av. Duarte Quirós, ambas aceras y ochavas, y los ubicados en Calles Chacabuco, Ituzaingó, Buenos Aires e Independencia, entre las calles Bv. Arturo Illia y Corrientes, en ambas aceras; en Calles Independencia, Obispo Trejo y Av. Vélez Sarsfield y Marcelo T. de Alvear,  entre las calles Bv. San Juan y Av. Duarte Quirós, en ambas aceras.
- Perímetro comprendido por las calles: Rodríguez Peña; Isabel La Católica, Jujuy, Jerónimo Cortez, Fragueiro, Jerónimo Luis de Cabrera,  Lavalleja, Faustino Allende, ambas aceras y ochavas.
- Perímetro comprendido por las calles: Catamarca, Viamonte, 25 De Mayo y Ovidio Lagos, ambas aceras y ochavas.
- Sobre Avenida Rafael Nuñez entre el Nº 3700 hasta el Nº 5000,  ambas aceras y ochavas.
- Sobre Av. Del Dante, ambas aceras y ochavas.
- Sobre Av. Concepción Arenales, ambas aceras y ochavas.",29,SERVICIOS,151,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada hasta 100 m2. Ubicados dentro de los siguientes perímetros:"
552114.4,8.40,1355.00,1737,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada de más de 300 m2",29,SERVICIOS,150,"Expendio de comidas y bebidas en restaurante, cafés y con servicio de mesa y mostrador"
552114.2,8.40,915.00,1735,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada desde 101 m2 a 200 m2",29,SERVICIOS,150,"Expendio de comidas y bebidas en restaurante, cafés y con servicio de mesa y mostrador"
552114.3,8.40,1140.00,1736,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada desde 201 m2 a 300 m2",29,SERVICIOS,150,"Expendio de comidas y bebidas en restaurante, cafés y con servicio de mesa y mostrador"
552114.1,8.40,690.00,1734,"Bar, confiterías, pizzerías, lomiterías, empanaderías, parrilla, trattoría y restaurantes con una superficie habilitada hasta 100 m2",29,SERVICIOS,150,"Expendio de comidas y bebidas en restaurante, cafés y con servicio de mesa y mostrador"
801000.4,7.00,575.00,1783,Enseñanza privada (otras),29,SERVICIOS,156,Instrucción y Enseñanza
801000.3,7.00,575.00,1782,Enseñanza privada (únicamente planes oficiales),29,SERVICIOS,156,Instrucción y Enseñanza
809000.3,7.00,575.00,1791,Escuela de conductores,29,SERVICIOS,156,Instrucción y Enseñanza
801000.1,7.00,575.00,1780,Escuela de enseñanza privada pre-primaria,29,SERVICIOS,156,Instrucción y Enseñanza
801000.2,7.00,575.00,1781,Escuela de enseñanza privada. Primaria (EGB),29,SERVICIOS,156,Instrucción y Enseñanza
802100.1,7.00,575.00,1786,Escuela de enseñanza privada. Secundaria (Polimodal),29,SERVICIOS,156,Instrucción y Enseñanza
802100.2,7.00,575.00,1787,Escuela de enseñanza privada. Terciaria,29,SERVICIOS,156,Instrucción y Enseñanza
809000.4,7.00,575.00,1792,Escuela de natación,29,SERVICIOS,156,Instrucción y Enseñanza
809000.5,7.00,575.00,1793,Escuela de yoga terapia,29,SERVICIOS,156,Instrucción y Enseñanza
809000.2,7.00,575.00,1790,Escuela para discapacitados mentales y físicos,29,SERVICIOS,156,Instrucción y Enseñanza
809000.1,7.00,575.00,1789,Instituto de enseñanza,29,SERVICIOS,156,Instrucción y Enseñanza
801090,7.00,575.00,1785,Jardín de infantes primer ciclo. Guardería,29,SERVICIOS,156,Instrucción y Enseñanza
801040,7.00,575.00,1784,Jardín de infantes segundo ciclo,29,SERVICIOS,156,Instrucción y Enseñanza
809050,10.50,39.50,1794,Servicios de acceso a navegación y otros canales de uso de internet. Entretenimientos; juegos en red y en consolas (cyber y similares). El mínimo expresado corresponde a cada puesto conectado a un sistema de red con o sin acceso a internet.,29,SERVICIOS,156,Instrucción y Enseñanza
803200,7.00,575.00,1788,Universidad privada,29,SERVICIOS,156,Instrucción y Enseñanza
924922,31.50,1980.00,1850,"Hasta 5 juegos
De 6 a 10 juegos
De 11 a 20 juegos
De 21 a 33 juegos
Más de 33 juegos; por juego.",29,SERVICIOS,161,"Negocios con juegos electrónicos, mecánicos o similares por local habilitado, conforme a las siguientes escalas y mínimos:"
924990,10.50,725.00,1851,Sala de entretenimiento,29,SERVICIOS,161,"Negocios con juegos electrónicos, mecánicos o similares por local habilitado, conforme a las siguientes escalas y mínimos:"
924992,10.50,575.00,1852,"Servicio de diversión. Alquiler de botes, kayaks, bicicletas para el agua",29,SERVICIOS,161,"Negocios con juegos electrónicos, mecánicos o similares por local habilitado, conforme a las siguientes escalas y mínimos:"
551222.8,10.50,425.00,1729,"Alojamiento y/o alquiler temporario de departamentos, casas amobladas y/o similar. El mínimo expresado es por cada departamento y/o habitación.",29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551229.4,10.50,160.00,1733,"Appart-hotel, por unidad, departamento y casa. El mínimo expresado es por cada uno.",29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551210,26.30,5630.00,1721,"Casas amuebladas o alojamiento por hora; el importe mínimo a tributar por mes por las actividades comprendidas en el presente código, surgirá de multiplicar la tarifa más alta fijada en el mes para el turno de 2 hs. por la cantidad de habitaciones construidas por el coeficiente 3. El régimen de tarifas que establezcan las casas amuebladas o alojamiento por hora deberá comunicarse a la Dirección General de Recursos tributarios con 10 días de anticipación y bajo declaración jurada especificando las tarifas de los distintos turnos incluido el de 2 hs. y el número de cada una de las habitaciones sujetas a las mismas. Las tarifas incluidas en la declaración jurada deberán exhibirse al usuario en el interior de la habitación mediante impresos avisados por la Dirección General de Recursos Tributarios. Cuando no se estableciera tarifa para los turnos de 2 hs. la Dirección General de Recursos Tributarios determinará su equivalente.",29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551222.5,10.50,48.00,1726,Hostería categoría 2 y 1 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551222.4,10.50,61.00,1725,Hostería categoría 3 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551222.7,10.50,51.00,1728,Hotel categoría 1 estrella. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551222.3,10.50,61.00,1724,Hotel categoría 2 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551222.6,10.50,79.00,1727,Hotel categoría 3 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551222.2,10.50,110.00,1723,Hotel categoría 4 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551222.1,10.50,146.00,1722,Hotel categoría 5 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551229.2,10.50,120.00,1731,Motel categoría 1 y 2 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551229.1,10.50,160.00,1730,Motel categoría 3 estrellas. El mínimo expresado es por cada habitación.,29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
551229.3,10.50,50.00,1732,"Residenciales, hospedajes y otros lugares de alojamiento sin discriminar rubros, no clasificados en otra parte. El mínimo expresado es por cada habitación.",29,SERVICIOS,149,"Servicio de alojamiento, comida y hospedaje en hoteles y otros lugares de alojamiento"
924920.2,12.60,385.00,1848,"Cancha de bowling y minigolf, por cada una",29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921990.2,18.90,900.00,1836,"Centros de entretenimiento familiar, entendiendo por tales aquellos establecimientos con juegos de parque, mecánicos, electrónicos o similares que posean menos del 30% de los mismos en calidad de videojuegos",29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.1,10.50,575.00,1838,Club social y deportivo,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921981,10.50,690.00,1830,Ferias y exposiciones,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.8,10.50,575.00,1845,Gimnasios,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921989,10.50,575.00,1833,Jardín zoológico.,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924920.1,12.60,385.00,1847,"Juego de pool, minipool y otros juegos de mesa y por cada mesa",29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921990.1,15.80,495.00,1835,"Juegos Mecánicos, con capacidad mayor a 2 personas
El mínimo expresado es por cada juego.",29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.7,10.50,575.00,1844,Natatorios,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921982,0.00,265.00,1831,Ocupantes de stands o puestos de venta en eventos temporales o transitorios pagaran por día y por anticipado el mínimo expresado.,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921993,18.90,7515.00,1837,"Otros servicios de esparcimiento, ubicados dentro del perímetro comprendido por las calles Bv. San Juan, Bv. Illia, Tránsito Cáceres de Allende, Av. Poeta Lugones, Bv. Chacabuco, Bolivia, Ituzaingó, Venezuela, Richardson, Av. Vélez Sársfield, Av. Pueyrredón, Marcelo T de Alvear .",29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921912,10.50,1825.00,1829,Por cada cabina individual de exhibición condicionada.,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924120,10.50,575.00,1846,Producción de espectáculos deportivos,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924920.3,10.50,575.00,1849,Salón de juegos infantiles,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.6,10.50,575.00,1843,Servicio de práctica deportiva n.c.p.,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.3,10.50,575.00,1840,Servicio de prácticas deportivas. Canchas de fútbol,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.4,10.50,1140.00,1841,Servicio de prácticas deportivas. Canchas de golf,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.2,10.50,575.00,1839,"Servicio de prácticas deportivas, canchas de paddle y tenis",29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
924110.5,10.50,575.00,1842,Servicio de prácticas deportivas. Polígonos de tiro,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921983,14.00,4510.00,1832,Servicios de diversión prestados en bares nocturnos.,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
921990,10.50,4060.00,1834,Servicios de diversión y esparcimiento n.c.p.,29,SERVICIOS,160,"Servicios de diversión, esparcimiento, cultural y deportivos"
930100.2,7.00,385.00,1854,Lavandería automática. Alquiler de máquinas lavadoras y secadoras de ropa en general,29,SERVICIOS,162,"Servicios de lavandería, establecimientos de limpieza y teñido"
930100.3,7.00,650.00,1855,Receptoría de lavandería tintorería,29,SERVICIOS,162,"Servicios de lavandería, establecimientos de limpieza y teñido"
930100.1,7.00,575.00,1853,Tintorería,29,SERVICIOS,162,"Servicios de lavandería, establecimientos de limpieza y teñido"
900010.1,7.00,575.00,1810,Servicio de recolección y transporte de residuos convencionales (domiciliarios - orgánicos e inorgánicos reciclables - generados por actividad comercial o industrial que no deriven de procesos productivos),29,SERVICIOS,158,Servicios de saneamiento y similares
900010.2,7.40,575.00,1811,Servicio de recolección y transporte de residuos no convencionales (industriales – peligrosos),29,SERVICIOS,158,Servicios de saneamiento y similares
